"rtm_TippingPointX", "rtm_TippingPointY", "rtm_PlateauPointX", "rtm_PlateauPointY", "rtm_AgeModifier", "rtm_ResistancePerChild", "minDistBetweenCities", "maxDistBetweenCities", "MinimalMovingDistance", "MaximumMovingDistance", "MinDistCityAttractiveness", "MaxDistCityAttractiveness", "Job1Attractiveness", "Job2Attractiveness", "Job3Attractiveness", "Job4Attractiveness", "Job5Attractiveness", "Job6Attractiveness", "Job7Attractiveness", "job1_TippingPointY", "job2_TippingPointY", "job3_TippingPointX", "job3_TippingPointY", "job4_TippingPointX", "job4_TippingPointY", "job4_Modifier", "job4_Max", "job5_TippingPointX", "job5_TippingPointY", "job5_Modifier", "job5_Max", "job6_TippingPointX", "job6_TippingPointY", "job7_Value", "Seed", "NumberOfYears", "WarmUpTime", "City, 0", "City, 1", "City, 2", "City, 3", "City, 4", "City, 5"
12.4443064310122, 0.524021817934699, 19.0846231837291, 0.767068414695095, 0.012846332000941, 0.0160956632113084, 117.893488463014, 401.243388410425, 139.120802678587, 371.199294824153, 0.230442287800834, 0.24050546932267, 0.415932864423841, 0.424021596450359, 0.567823303738609, 0.513224724926986, 0.556413583070971, 0.410217861630954, 0.414928269176744, 0.446627963870764, 0.4, 0.367753663534299, 0.521820554117672, 0.0297262236725539, 0.528805751292035, 9.77909615280107, 0.780549825925846, 0.0420342489402741, 0.511163361616433, 10.5113031810708, 0.606273784022778, 0.233177068181336, 0.55327492448967, 0.496089026390575, 1338, 80, 2, 7383, 1713, 1708, 1429, 1510, 848
14.1950255825184, 0.357096413767431, 19.3666853755713, 0.796720650133211, 0.277936292760121, 0.0948579550376162, 85.5130699723959, 249.396518758591, 26.6358977610245, 321.242749178782, 0.17244805641938, 0.109847420655424, 0.471465751408599, 0.513288392335176, 0.450575697693042, 0.458721535671502, 0.550495079903863, 0.482838141529821, 0.599807138525881, 0.508085158870555, 0.4, 0.210684364077635, 0.412000434550457, 0.0261400214906782, 0.45410104924906, 10.1337310341373, 0.789983021200169, 0.0435740708712488, 0.493221928955056, 11.5194586011395, 0.672733415707946, 0.343838232436217, 0.544875310905278, 0.441591786240228, 1338, 80, 2, 8837, 1224, 1220, 1176, 1169, 1095
6.36393883088604, 0.270254212024156, 18.1414489333518, 0.848078750837594, 0.172812868592283, 0.0402877081604675, 13.5119975939393, 387.007431260124, 12.1122092016041, 270.613321222365, 0.269141105549643, 0.129149484049994, 0.497242698865943, 0.492023119577207, 0.523670531221665, 0.468101307346486, 0.500289086875506, 0.45857734737359, 0.517092606163584, 0.4790552336853, 0.4, 0.381204033353366, 0.459865202827379, 0.0516222228270024, 0.414824766231701, 11.0804479362257, 0.775751182494685, 0.0385160737529397, 0.478902174651623, 9.21402066022158, 0.516043009826914, 0.291751465647481, 0.405014215987176, 0.584387928003445, 1338, 80, 2, 8160, 1878, 1254, 1697, 1748, 0
6.73529389007017, 0.705499860756099, 23.3198481150437, 0.524492123618256, 0.0537076136625372, 0.0739810218866915, 55.1751332316548, 206.646653177915, 110.840703287395, 231.36257645674, 0.24111335067777, 0.277334731962765, 0.567245896481909, 0.556509972047992, 0.403198573421687, 0.495282901098952, 0.482296509230509, 0.580472460390069, 0.490682517352514, 0.547987343402579, 0.4, 0.317191841240972, 0.548016832961701, 0.0265017848974094, 0.424514307718724, 11.4870017935522, 0.74181921836175, 0.0536573539230972, 0.483284088223241, 9.96813730871305, 0.613000799437519, 0.266552330093458, 0.566331103285775, 0.408375582745299, 1338, 80, 2, 5115, 2543, 2631, 1224, 2738, 374
9.17619572361, 0.550972214152571, 17.8133256361354, 0.777672920292243, 0.019554627625877, 0.0575462987902574, 204.50564305447, 309.118573761312, 155.22848512549, 249.96117367316, 0.101034383751685, 0.224283754586941, 0.467908747579902, 0.433808387516066, 0.464882567835972, 0.482066229092889, 0.422239224340767, 0.47781414041575, 0.419131722343154, 0.436898055926897, 0.4, 0.352957432689145, 0.490432313242927, 0.0542340747931972, 0.510471841242164, 8.09566254666075, 0.506858586897608, 0.0335077886840329, 0.530562723032199, 11.8160836929269, 0.751483064327389, 0.219217667819932, 0.512338638862595, 0.549693237869069, 1338, 80, 2, 8199, 1197, 2229, 1211, 1300, 416
9.61517765694298, 0.441014641341753, 22.6160233568866, 0.501327416314743, 0.115078131974069, 0.0215119945718907, 60.6746267486364, 479.007382588042, 86.1200390113983, 396.107825429179, 0.195024011485511, 0.263388098856667, 0.593922414070927, 0.473701220870949, 0.569640586348251, 0.448731508634985, 0.57408485386055, 0.505046431963332, 0.443262908552773, 0.512616822237149, 0.4, 0.327005524286069, 0.497083800506778, 0.0504822318889201, 0.47894090997614, 9.51815870361403, 0.690273646031506, 0.0450570663521066, 0.556741131641902, 8.14234155165031, 0.733704020939767, 0.352561096206307, 0.419911029016599, 0.478911322722211, 1338, 80, 2, 4716, 2741, 1406, 1194, 4420, 56
5.15955167091452, 0.325235316064209, 15.7023641192354, 0.918015882209875, 0.182299397648452, 0.00471945171477273, 38.3102875139564, 272.911028265301, 93.5086668760981, 341.357166763395, 0.299165877586929, 0.149291741116904, 0.443228369197808, 0.583800288094208, 0.407432698290795, 0.499598613812588, 0.54020730452612, 0.536803682059981, 0.434917181221768, 0.404831611652859, 0.4, 0.285124804515392, 0.591559352721088, 0.0248223572254181, 0.461986954026856, 11.1605075674504, 0.605537041519769, 0.0217875072307885, 0.585596450447105, 8.39339847961441, 0.555308622506447, 0.399591784228571, 0.42947391609475, 0.401093357142992, 1338, 80, 2, 3009, 3002, 2446, 2840, 2313, 1071
8.98573568989523, 0.600875780994538, 21.8117995416746, 0.967169165948871, 0.207188938450161, 0.0999680101601407, 120.611449889094, 459.770142287156, 113.841231111204, 258.117784450762, 0.135100741216447, 0.19478990033851, 0.54909390025679, 0.476571759470738, 0.432742732542567, 0.442058024091646, 0.532567951675504, 0.516186553613283, 0.580336719524115, 0.548956107568927, 0.4, 0.315774727531709, 0.500485722818412, 0.0489087113181129, 0.579777002003975, 10.1975888168439, 0.738769541128073, 0.0310238249596208, 0.484437485336326, 10.7647494995221, 0.642912870670669, 0.275411250700243, 0.415961215668358, 0.571964410179295, 1338, 80, 2, 8564, 2051, 1273, 1209, 1200, 179
7.58698358135298, 0.423788976725191, 19.8627062861342, 0.973379393166397, 0.22319037741865, 0.0965801540622488, 86.9200755752623, 130.379446140025, 175.878442511102, 294.900950433686, 0.157628431264311, 0.102955632506637, 0.545038559195586, 0.591684928181581, 0.489645950810052, 0.507844674043357, 0.452000755900517, 0.56628914522659, 0.402639453272335, 0.523327574393712, 0.4, 0.289980276729912, 0.417679258927703, 0.0575065937962383, 0.597871174695902, 9.2062712895684, 0.567639528468251, 0.0591054523361847, 0.418310340952128, 11.7055617018417, 0.500830806985032, 0.243175384378992, 0.487856266620569, 0.435528545742854, 1338, 80, 2, 8284, 1601, 1304, 1207, 1279, 1151
7.88421077621169, 0.299241167437285, 17.2790722196456, 0.541160575961694, 0.0366365714075509, 0.042515634262003, 96.6135519463569, 151.973744221684, 56.4719729901757, 253.973141092807, 0.210989386915462, 0.21763208436314, 0.458644114880823, 0.551707676793449, 0.470117728572339, 0.428006249957718, 0.496406682511792, 0.573425324596465, 0.445917405161075, 0.565639485729858, 0.4, 0.303609324132092, 0.42969913955126, 0.0304022509580478, 0.488253666994162, 8.18299359809607, 0.763110504916869, 0.0524469233751297, 0.449592716834508, 10.6058620987646, 0.576704727708362, 0.300884961793199, 0.563157176828943, 0.463981654970907, 1338, 80, 2, 8810, 1727, 1298, 1206, 1935, 0
